ward_id,prov,ward_name,timestamp,rain_mm_idw
TP Huế | Nam Đông,TP Huế,Nam Đông,2025-11-15 21:00,2.50996223
TP Huế | Phong Thái,TP Huế,Phong Thái,2025-11-15 21:00,1.05547501
TP Huế | Phú Bài,TP Huế,Phú Bài,2025-11-15 21:00,1.767399977
TP Huế | Phú Hồ,TP Huế,Phú Hồ,2025-11-15 21:00,2.415129025
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-15 21:00,4.313332055
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-15 21:00,2.219895312
TP Huế | Phú Vinh,TP Huế,Phú Vinh,2025-11-15 21:00,2.346758615
TP Huế | Phú Xuân,TP Huế,Phú Xuân,2025-11-15 21:00,2.064347238
TP Huế | Thanh Thủy,TP Huế,Thanh Thủy,2025-11-15 21:00,1.902407207
TP Huế | Thuận An,TP Huế,Thuận An,2025-11-15 21:00,1.407562852
TP Huế | Thuận Hóa,TP Huế,Thuận Hóa,2025-11-15 21:00,1.679929525
TP Huế | Thủy Xuân,TP Huế,Thủy Xuân,2025-11-15 21:00,1.747995781
TP Huế | Vinh Lộc,TP Huế,Vinh Lộc,2025-11-15 21:00,1.650719745
TP Huế | Vỹ Dạ,TP Huế,Vỹ Dạ,2025-11-15 21:00,1.88747761
TP Đà Nẵng | An Hải,TP Đà Nẵng,An Hải,2025-11-15 21:00,1.134774649
TP Đà Nẵng | Avương,TP Đà Nẵng,Avương,2025-11-15 21:00,1.251487037
TP Đà Nẵng | Bàn Thạch,TP Đà Nẵng,Bàn Thạch,2025-11-15 21:00,1.090536987
TP Đà Nẵng | Chiên Đàn,TP Đà Nẵng,Chiên Đàn,2025-11-15 21:00,1.182092424
TP Đà Nẵng | Duy Nghĩa,TP Đà Nẵng,Duy Nghĩa,2025-11-15 21:00,1.453021768
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-15 21:00,1.389544725
TP Đà Nẵng | Hội An,TP Đà Nẵng,Hội An,2025-11-15 21:00,1.048641859
TP Đà Nẵng | Hội An Đông,TP Đà Nẵng,Hội An Đông,2025-11-15 21:00,1.155064453
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-15 21:00,1.16927914
TP Đà Nẵng | Lãnh Ngọc,TP Đà Nẵng,Lãnh Ngọc,2025-11-15 21:00,1.127285515
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-15 21:00,1.327601886
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-15 21:00,1.363507011
TP Đà Nẵng | Quế Phước,TP Đà Nẵng,Quế Phước,2025-11-15 21:00,1.039007784
TP Đà Nẵng | Quế Sơn,TP Đà Nẵng,Quế Sơn,2025-11-15 21:00,1.786214995
TP Đà Nẵng | Quế Sơn Trung,TP Đà Nẵng,Quế Sơn Trung,2025-11-15 21:00,1.210836689
TP Đà Nẵng | Sông Kôn,TP Đà Nẵng,Sông Kôn,2025-11-15 21:00,1.400662881
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-15 21:00,2.623590219
TP Đà Nẵng | Sơn Trà,TP Đà Nẵng,Sơn Trà,2025-11-15 21:00,3.617476132
TP Đà Nẵng | Thăng An,TP Đà Nẵng,Thăng An,2025-11-15 21:00,1.613382384
TP Đà Nẵng | Thăng Bình,TP Đà Nẵng,Thăng Bình,2025-11-15 21:00,1.569529642
TP Đà Nẵng | Thăng Phú,TP Đà Nẵng,Thăng Phú,2025-11-15 21:00,1.894663625
TP Đà Nẵng | Thăng Trường,TP Đà Nẵng,Thăng Trường,2025-11-15 21:00,1.559122611
TP Đà Nẵng | Thăng Điền,TP Đà Nẵng,Thăng Điền,2025-11-15 21:00,1.796768701
TP Đà Nẵng | Thạnh Bình,TP Đà Nẵng,Thạnh Bình,2025-11-15 21:00,1.032256855
TP Đà Nẵng | Tiên Phước,TP Đà Nẵng,Tiên Phước,2025-11-15 21:00,1.447603287
TP Đà Nẵng | Tân Hiệp,TP Đà Nẵng,Tân Hiệp,2025-11-15 21:00,1.5861321
TP Đà Nẵng | Tây Hồ,TP Đà Nẵng,Tây Hồ,2025-11-15 21:00,1.763418452
TP Đà Nẵng | Việt An,TP Đà Nẵng,Việt An,2025-11-15 21:00,1.903644139
TP Đà Nẵng | Đông Giang,TP Đà Nẵng,Đông Giang,2025-11-15 21:00,1.462587325
TP Đà Nẵng | Đồng Dương,TP Đà Nẵng,Đồng Dương,2025-11-15 21:00,2.208758381
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-15 22:00,1.752656287
TP Huế | A Lưới 5,TP Huế,A Lưới 5,2025-11-15 22:00,1.981336362
TP Huế | An Cựu,TP Huế,An Cựu,2025-11-15 22:00,3.445380483
TP Huế | Bình Điền,TP Huế,Bình Điền,2025-11-15 22:00,2.99103339
TP Huế | Dương Nỗ,TP Huế,Dương Nỗ,2025-11-15 22:00,2.286429183
TP Huế | Hóa Châu,TP Huế,Hóa Châu,2025-11-15 22:00,1.158157906
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-15 22:00,2.670564562
TP Huế | Hương An,TP Huế,Hương An,2025-11-15 22:00,2.995609811
TP Huế | Hương Thủy,TP Huế,Hương Thủy,2025-11-15 22:00,2.300221589
TP Huế | Hương Trà,TP Huế,Hương Trà,2025-11-15 22:00,3.337349196
TP Huế | Khe Tre,TP Huế,Khe Tre,2025-11-15 22:00,1.664294344
TP Huế | Kim Long,TP Huế,Kim Long,2025-11-15 22:00,3.678726404
TP Huế | Kim Trà,TP Huế,Kim Trà,2025-11-15 22:00,2.579552531
TP Huế | Long Quảng,TP Huế,Long Quảng,2025-11-15 22:00,1.288610016
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-15 22:00,2.585815441
TP Huế | Mỹ Thượng,TP Huế,Mỹ Thượng,2025-11-15 22:00,2.597739609
TP Huế | Nam Đông,TP Huế,Nam Đông,2025-11-15 22:00,1.139470442
TP Huế | Phong Dinh,TP Huế,Phong Dinh,2025-11-15 22:00,1.618394281
TP Huế | Phong Phú,TP Huế,Phong Phú,2025-11-15 22:00,1.190262887
TP Huế | Phong Quảng,TP Huế,Phong Quảng,2025-11-15 22:00,1.448499674
TP Huế | Phong Thái,TP Huế,Phong Thái,2025-11-15 22:00,2.365722014
TP Huế | Phong Điền,TP Huế,Phong Điền,2025-11-15 22:00,1.443880415
TP Huế | Phú Bài,TP Huế,Phú Bài,2025-11-15 22:00,2.111892775
TP Huế | Phú Hồ,TP Huế,Phú Hồ,2025-11-15 22:00,2.566506457
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-15 22:00,1.560065283
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-15 22:00,2.568506681
TP Huế | Phú Vinh,TP Huế,Phú Vinh,2025-11-15 22:00,2.183976136
TP Huế | Phú Xuân,TP Huế,Phú Xuân,2025-11-15 22:00,4.254819458
TP Huế | Quảng Điền,TP Huế,Quảng Điền,2025-11-15 22:00,1.617194081
TP Huế | Thanh Thủy,TP Huế,Thanh Thủy,2025-11-15 22:00,3.1555894
TP Huế | Thuận Hóa,TP Huế,Thuận Hóa,2025-11-15 22:00,4.268928723
TP Huế | Thủy Xuân,TP Huế,Thủy Xuân,2025-11-15 22:00,3.613938201
TP Huế | Vinh Lộc,TP Huế,Vinh Lộc,2025-11-15 22:00,2.797867921
TP Huế | Vỹ Dạ,TP Huế,Vỹ Dạ,2025-11-15 22:00,3.524018894
TP Huế | Đan Điền,TP Huế,Đan Điền,2025-11-15 22:00,1.727542821
TP Đà Nẵng | Duy Nghĩa,TP Đà Nẵng,Duy Nghĩa,2025-11-15 22:00,1.758354439
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-15 22:00,1.07802338
TP Đà Nẵng | Hội An Đông,TP Đà Nẵng,Hội An Đông,2025-11-15 22:00,1.036979463
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-15 22:00,1.456047844
TP Đà Nẵng | Lãnh Ngọc,TP Đà Nẵng,Lãnh Ngọc,2025-11-15 22:00,1.970864198
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-15 22:00,1.590934487
TP Đà Nẵng | Phước Thành,TP Đà Nẵng,Phước Thành,2025-11-15 22:00,1.695709013
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-15 22:00,1.197300873
TP Đà Nẵng | Quế Sơn,TP Đà Nẵng,Quế Sơn,2025-11-15 22:00,1.262005842
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-15 22:00,2.347231787
TP Đà Nẵng | Thăng An,TP Đà Nẵng,Thăng An,2025-11-15 22:00,1.957765533
TP Đà Nẵng | Thăng Bình,TP Đà Nẵng,Thăng Bình,2025-11-15 22:00,1.159339307
TP Đà Nẵng | Thạnh Bình,TP Đà Nẵng,Thạnh Bình,2025-11-15 22:00,1.246288957
TP Đà Nẵng | Tiên Phước,TP Đà Nẵng,Tiên Phước,2025-11-15 22:00,1.486488687
TP Đà Nẵng | Trà My,TP Đà Nẵng,Trà My,2025-11-15 22:00,1.155612734
TP Đà Nẵng | Trà Đốc,TP Đà Nẵng,Trà Đốc,2025-11-15 22:00,1.118128895
TP Đà Nẵng | Việt An,TP Đà Nẵng,Việt An,2025-11-15 22:00,1.28628032
TP Đà Nẵng | Xuân Phú,TP Đà Nẵng,Xuân Phú,2025-11-15 22:00,1.035793085
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-15 22:00,1.267893205
TP Huế | A Lưới 1,TP Huế,A Lưới 1,2025-11-15 23:00,1.450418147
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-15 23:00,1.460212985
TP Huế | A Lưới 5,TP Huế,A Lưới 5,2025-11-15 23:00,1.711037276
TP Huế | Bình Điền,TP Huế,Bình Điền,2025-11-15 23:00,1.435022745
TP Huế | Chân Mây - Lăng Cô,TP Huế,Chân Mây - Lăng Cô,2025-11-15 23:00,1.102315118
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-15 23:00,2.696086329
TP Huế | Hương Thủy,TP Huế,Hương Thủy,2025-11-15 23:00,1.045079696
TP Huế | Khe Tre,TP Huế,Khe Tre,2025-11-15 23:00,1.246383024
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-15 23:00,3.52704691
TP Huế | Phong Thái,TP Huế,Phong Thái,2025-11-15 23:00,1.014485422
TP Huế | Phong Điền,TP Huế,Phong Điền,2025-11-15 23:00,1.365782542
TP Huế | Phú Bài,TP Huế,Phú Bài,2025-11-15 23:00,1.808968113
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-15 23:00,2.66080399
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-15 23:00,2.892584478
TP Huế | Phú Vinh,TP Huế,Phú Vinh,2025-11-15 23:00,2.076665906
TP Huế | Vinh Lộc,TP Huế,Vinh Lộc,2025-11-15 23:00,6.273422145
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-15 23:00,1.457086599
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-15 23:00,1.622354946
TP Đà Nẵng | Lãnh Ngọc,TP Đà Nẵng,Lãnh Ngọc,2025-11-15 23:00,1.174942278
TP Đà Nẵng | Nông Sơn,TP Đà Nẵng,Nông Sơn,2025-11-15 23:00,2.364113775
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-15 23:00,1.815240441
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-15 23:00,1.442486921
TP Đà Nẵng | Quế Sơn,TP Đà Nẵng,Quế Sơn,2025-11-15 23:00,2.251989731
TP Đà Nẵng | Quế Sơn Trung,TP Đà Nẵng,Quế Sơn Trung,2025-11-15 23:00,1.41112763
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-15 23:00,1.920993579
TP Đà Nẵng | Thăng An,TP Đà Nẵng,Thăng An,2025-11-15 23:00,1.051553391
TP Đà Nẵng | Thăng Bình,TP Đà Nẵng,Thăng Bình,2025-11-15 23:00,1.263088343
TP Đà Nẵng | Thăng Phú,TP Đà Nẵng,Thăng Phú,2025-11-15 23:00,1.12009832
TP Đà Nẵng | Thăng Điền,TP Đà Nẵng,Thăng Điền,2025-11-15 23:00,1.128558024
TP Đà Nẵng | Việt An,TP Đà Nẵng,Việt An,2025-11-15 23:00,2.859251725
TP Đà Nẵng | Xuân Phú,TP Đà Nẵng,Xuân Phú,2025-11-15 23:00,1.181977517
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-15 23:00,1.443030664
TP Đà Nẵng | Đồng Dương,TP Đà Nẵng,Đồng Dương,2025-11-15 23:00,1.498435769
TP Huế | A Lưới 1,TP Huế,A Lưới 1,2025-11-16 0:00,1.547669474
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-16 0:00,1.134428109
TP Huế | A Lưới 5,TP Huế,A Lưới 5,2025-11-16 0:00,1.342548298
TP Huế | An Cựu,TP Huế,An Cựu,2025-11-16 0:00,1.187261231
TP Huế | Bình Điền,TP Huế,Bình Điền,2025-11-16 0:00,1.087171661
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-16 0:00,2.927453483
TP Huế | Hương An,TP Huế,Hương An,2025-11-16 0:00,1.323426733
TP Huế | Hương Thủy,TP Huế,Hương Thủy,2025-11-16 0:00,1.012746028
TP Huế | Hương Trà,TP Huế,Hương Trà,2025-11-16 0:00,1.365013055
TP Huế | Khe Tre,TP Huế,Khe Tre,2025-11-16 0:00,1.766689155
TP Huế | Kim Long,TP Huế,Kim Long,2025-11-16 0:00,1.258523555
TP Huế | Kim Trà,TP Huế,Kim Trà,2025-11-16 0:00,1.412339858
TP Huế | Lộc An,TP Huế,Lộc An,2025-11-16 0:00,2.979982618
TP Huế | Mỹ Thượng,TP Huế,Mỹ Thượng,2025-11-16 0:00,1.060626504
TP Huế | Nam Đông,TP Huế,Nam Đông,2025-11-16 0:00,1.458674266
TP Huế | Phú Bài,TP Huế,Phú Bài,2025-11-16 0:00,1.787374613
TP Huế | Phú Hồ,TP Huế,Phú Hồ,2025-11-16 0:00,1.169788525
TP Huế | Phú Lộc,TP Huế,Phú Lộc,2025-11-16 0:00,2.237974566
TP Huế | Phú Vang,TP Huế,Phú Vang,2025-11-16 0:00,1.288023256
TP Huế | Thanh Thủy,TP Huế,Thanh Thủy,2025-11-16 0:00,1.216208644
TP Huế | Thủy Xuân,TP Huế,Thủy Xuân,2025-11-16 0:00,1.127857805
TP Huế | Vinh Lộc,TP Huế,Vinh Lộc,2025-11-16 0:00,1.196397546
TP Huế | Vỹ Dạ,TP Huế,Vỹ Dạ,2025-11-16 0:00,1.169852202
TP Đà Nẵng | Hiệp Đức,TP Đà Nẵng,Hiệp Đức,2025-11-16 0:00,1.203378176
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-16 0:00,1.496147104
TP Đà Nẵng | Phước Hiệp,TP Đà Nẵng,Phước Hiệp,2025-11-16 0:00,1.213524489
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-16 0:00,1.506668684
TP Đà Nẵng | Phước Thành,TP Đà Nẵng,Phước Thành,2025-11-16 0:00,1.013412085
TP Đà Nẵng | Phước Trà,TP Đà Nẵng,Phước Trà,2025-11-16 0:00,1.129817463
TP Đà Nẵng | Quế Phước,TP Đà Nẵng,Quế Phước,2025-11-16 0:00,1.021871897
TP Đà Nẵng | Sơn Cẩm Hà,TP Đà Nẵng,Sơn Cẩm Hà,2025-11-16 0:00,1.290378178
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-16 0:00,1.17460563
tỉnh Khánh Hòa | Tu Bông,tỉnh Khánh Hòa,Tu Bông,2025-11-16 0:00,1.620623127
tỉnh Khánh Hòa | Vạn Thắng,tỉnh Khánh Hòa,Vạn Thắng,2025-11-16 0:00,1.466688437
tỉnh Khánh Hòa | Đại Lãnh,tỉnh Khánh Hòa,Đại Lãnh,2025-11-16 0:00,2.027018488
tỉnh Đắk Lắk | Bình Kiến,tỉnh Đắk Lắk,Bình Kiến,2025-11-16 0:00,1.571528041
tỉnh Đắk Lắk | Hòa Hiệp,tỉnh Đắk Lắk,Hòa Hiệp,2025-11-16 0:00,4.189374396
tỉnh Đắk Lắk | Hòa Mỹ,tỉnh Đắk Lắk,Hòa Mỹ,2025-11-16 0:00,1.797150053
tỉnh Đắk Lắk | Hòa Thịnh,tỉnh Đắk Lắk,Hòa Thịnh,2025-11-16 0:00,2.883755997
tỉnh Đắk Lắk | Hòa Xuân,tỉnh Đắk Lắk,Hòa Xuân,2025-11-16 0:00,4.601545741
tỉnh Đắk Lắk | Phú Hòa 1,tỉnh Đắk Lắk,Phú Hòa 1,2025-11-16 0:00,1.240024737
tỉnh Đắk Lắk | Phú Hòa 2,tỉnh Đắk Lắk,Phú Hòa 2,2025-11-16 0:00,1.624476721
tỉnh Đắk Lắk | Phú Yên,tỉnh Đắk Lắk,Phú Yên,2025-11-16 0:00,2.991070487
tỉnh Đắk Lắk | Tuy Hòa,tỉnh Đắk Lắk,Tuy Hòa,2025-11-16 0:00,2.458611401
tỉnh Đắk Lắk | Tây Hòa,tỉnh Đắk Lắk,Tây Hòa,2025-11-16 0:00,2.400769332
tỉnh Đắk Lắk | Đông Hòa,tỉnh Đắk Lắk,Đông Hòa,2025-11-16 0:00,3.807140316
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-16 1:00,1.062093053
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-16 1:00,1.020510348
TP Đà Nẵng | Khâm Đức,TP Đà Nẵng,Khâm Đức,2025-11-16 1:00,1.148521497
TP Đà Nẵng | Phước Năng,TP Đà Nẵng,Phước Năng,2025-11-16 1:00,1.583690301
TP Đà Nẵng | Đắc Pring,TP Đà Nẵng,Đắc Pring,2025-11-16 1:00,1.053242939
tỉnh Gia Lai | Nhơn Châu,tỉnh Gia Lai,Nhơn Châu,2025-11-16 1:00,3.556371829
tỉnh Khánh Hòa | Bắc Khánh Vĩnh,tỉnh Khánh Hòa,Bắc Khánh Vĩnh,2025-11-16 1:00,1.313353993
tỉnh Khánh Hòa | Bắc Nha Trang,tỉnh Khánh Hòa,Bắc Nha Trang,2025-11-16 1:00,1.136198159
tỉnh Khánh Hòa | Bắc Ninh Hòa,tỉnh Khánh Hòa,Bắc Ninh Hòa,2025-11-16 1:00,2.153524485
tỉnh Khánh Hòa | Diên Khánh,tỉnh Khánh Hòa,Diên Khánh,2025-11-16 1:00,1.089342446
tỉnh Khánh Hòa | Diên Lâm,tỉnh Khánh Hòa,Diên Lâm,2025-11-16 1:00,1.149131012
tỉnh Khánh Hòa | Diên Lạc,tỉnh Khánh Hòa,Diên Lạc,2025-11-16 1:00,1.142723307
tỉnh Khánh Hòa | Diên Thọ,tỉnh Khánh Hòa,Diên Thọ,2025-11-16 1:00,1.24166841
tỉnh Khánh Hòa | Diên Điền,tỉnh Khánh Hòa,Diên Điền,2025-11-16 1:00,1.008985639
tỉnh Khánh Hòa | Hòa Thắng,tỉnh Khánh Hòa,Hòa Thắng,2025-11-16 1:00,2.465745456
tỉnh Khánh Hòa | Hòa Trí,tỉnh Khánh Hòa,Hòa Trí,2025-11-16 1:00,2.687835506
tỉnh Khánh Hòa | Khánh Vĩnh,tỉnh Khánh Hòa,Khánh Vĩnh,2025-11-16 1:00,1.519230607
tỉnh Khánh Hòa | Nam Khánh Vĩnh,tỉnh Khánh Hòa,Nam Khánh Vĩnh,2025-11-16 1:00,1.226540792
tỉnh Khánh Hòa | Nam Ninh Hòa,tỉnh Khánh Hòa,Nam Ninh Hòa,2025-11-16 1:00,1.934371904
tỉnh Khánh Hòa | Ninh Hòa,tỉnh Khánh Hòa,Ninh Hòa,2025-11-16 1:00,2.960893912
tỉnh Khánh Hòa | Suối Dầu,tỉnh Khánh Hòa,Suối Dầu,2025-11-16 1:00,1.587987473
tỉnh Khánh Hòa | Suối Hiệp,tỉnh Khánh Hòa,Suối Hiệp,2025-11-16 1:00,1.228421285
tỉnh Khánh Hòa | Tu Bông,tỉnh Khánh Hòa,Tu Bông,2025-11-16 1:00,8.158285817
tỉnh Khánh Hòa | Tân Định,tỉnh Khánh Hòa,Tân Định,2025-11-16 1:00,2.511795439
tỉnh Khánh Hòa | Tây Khánh Sơn,tỉnh Khánh Hòa,Tây Khánh Sơn,2025-11-16 1:00,1.135655035
tỉnh Khánh Hòa | Tây Nha Trang,tỉnh Khánh Hòa,Tây Nha Trang,2025-11-16 1:00,1.036385542
tỉnh Khánh Hòa | Tây Ninh Hòa,tỉnh Khánh Hòa,Tây Ninh Hòa,2025-11-16 1:00,2.367269316
tỉnh Khánh Hòa | Vạn Hưng,tỉnh Khánh Hòa,Vạn Hưng,2025-11-16 1:00,3.467387446
tỉnh Khánh Hòa | Vạn Ninh,tỉnh Khánh Hòa,Vạn Ninh,2025-11-16 1:00,3.773050645
tỉnh Khánh Hòa | Vạn Thắng,tỉnh Khánh Hòa,Vạn Thắng,2025-11-16 1:00,7.001041677
tỉnh Khánh Hòa | Đông Ninh Hòa,tỉnh Khánh Hòa,Đông Ninh Hòa,2025-11-16 1:00,2.462304308
tỉnh Khánh Hòa | Đại Lãnh,tỉnh Khánh Hòa,Đại Lãnh,2025-11-16 1:00,7.037002321
tỉnh Đắk Lắk | Bình Kiến,tỉnh Đắk Lắk,Bình Kiến,2025-11-16 1:00,5.182927422
tỉnh Đắk Lắk | Cư M’ta,tỉnh Đắk Lắk,Cư M’ta,2025-11-16 1:00,2.024638804
tỉnh Đắk Lắk | Ea Riêng,tỉnh Đắk Lắk,Ea Riêng,2025-11-16 1:00,1.86174634
tỉnh Đắk Lắk | Hòa Hiệp,tỉnh Đắk Lắk,Hòa Hiệp,2025-11-16 1:00,4.790518144
tỉnh Đắk Lắk | Hòa Mỹ,tỉnh Đắk Lắk,Hòa Mỹ,2025-11-16 1:00,8.075909958
tỉnh Đắk Lắk | Hòa Thịnh,tỉnh Đắk Lắk,Hòa Thịnh,2025-11-16 1:00,9.064359033
tỉnh Đắk Lắk | Hòa Xuân,tỉnh Đắk Lắk,Hòa Xuân,2025-11-16 1:00,7.571053249
tỉnh Đắk Lắk | Phú Hòa 1,tỉnh Đắk Lắk,Phú Hòa 1,2025-11-16 1:00,6.583247675
tỉnh Đắk Lắk | Phú Hòa 2,tỉnh Đắk Lắk,Phú Hòa 2,2025-11-16 1:00,6.424879305
tỉnh Đắk Lắk | Phú Yên,tỉnh Đắk Lắk,Phú Yên,2025-11-16 1:00,6.136897244
tỉnh Đắk Lắk | Sông Cầu,tỉnh Đắk Lắk,Sông Cầu,2025-11-16 1:00,6.142639988
tỉnh Đắk Lắk | Sông Hinh,tỉnh Đắk Lắk,Sông Hinh,2025-11-16 1:00,4.05269519
tỉnh Đắk Lắk | Sơn Hòa,tỉnh Đắk Lắk,Sơn Hòa,2025-11-16 1:00,3.579957141
tỉnh Đắk Lắk | Sơn Thành,tỉnh Đắk Lắk,Sơn Thành,2025-11-16 1:00,5.79876155
tỉnh Đắk Lắk | Tuy An Bắc,tỉnh Đắk Lắk,Tuy An Bắc,2025-11-16 1:00,8.413260722
tỉnh Đắk Lắk | Tuy An Nam,tỉnh Đắk Lắk,Tuy An Nam,2025-11-16 1:00,3.840040852
tỉnh Đắk Lắk | Tuy An Tây,tỉnh Đắk Lắk,Tuy An Tây,2025-11-16 1:00,5.05736076
tỉnh Đắk Lắk | Tuy An Đông,tỉnh Đắk Lắk,Tuy An Đông,2025-11-16 1:00,7.520215626
tỉnh Đắk Lắk | Tuy Hòa,tỉnh Đắk Lắk,Tuy Hòa,2025-11-16 1:00,5.782610358
tỉnh Đắk Lắk | Tây Hòa,tỉnh Đắk Lắk,Tây Hòa,2025-11-16 1:00,7.597587783
tỉnh Đắk Lắk | Vân Hòa,tỉnh Đắk Lắk,Vân Hòa,2025-11-16 1:00,4.377139323
tỉnh Đắk Lắk | Xuân Cảnh,tỉnh Đắk Lắk,Xuân Cảnh,2025-11-16 1:00,4.210715516
tỉnh Đắk Lắk | Xuân Lãnh,tỉnh Đắk Lắk,Xuân Lãnh,2025-11-16 1:00,2.150812322
tỉnh Đắk Lắk | Xuân Lộc,tỉnh Đắk Lắk,Xuân Lộc,2025-11-16 1:00,3.378154941
tỉnh Đắk Lắk | Xuân Thọ,tỉnh Đắk Lắk,Xuân Thọ,2025-11-16 1:00,2.127333783
tỉnh Đắk Lắk | Xuân Đài,tỉnh Đắk Lắk,Xuân Đài,2025-11-16 1:00,6.427505682
tỉnh Đắk Lắk | Ô Loan,tỉnh Đắk Lắk,Ô Loan,2025-11-16 1:00,4.976531844
tỉnh Đắk Lắk | Đông Hòa,tỉnh Đắk Lắk,Đông Hòa,2025-11-16 1:00,6.465108718
tỉnh Đắk Lắk | Đồng Xuân,tỉnh Đắk Lắk,Đồng Xuân,2025-11-16 1:00,3.981491874
tỉnh Đắk Lắk | Đức Bình,tỉnh Đắk Lắk,Đức Bình,2025-11-16 1:00,3.566765931
TP Huế | A Lưới 4,TP Huế,A Lưới 4,2025-11-16 2:00,1.053368396
TP Huế | Chân Mây - Lăng Cô,TP Huế,Chân Mây - Lăng Cô,2025-11-16 2:00,1.271251111
TP Huế | Hưng Lộc,TP Huế,Hưng Lộc,2025-11-16 2:00,1.224005555
tỉnh Gia Lai | An Hòa,tỉnh Gia Lai,An Hòa,2025-11-16 2:00,1.034008089
tỉnh Gia Lai | An Lão,tỉnh Gia Lai,An Lão,2025-11-16 2:00,2.380336556
tỉnh Gia Lai | An Lương,tỉnh Gia Lai,An Lương,2025-11-16 2:00,4.1956638
tỉnh Gia Lai | An Nhơn,tỉnh Gia Lai,An Nhơn,2025-11-16 2:00,2.676206426
tỉnh Gia Lai | An Nhơn Bắc,tỉnh Gia Lai,An Nhơn Bắc,2025-11-16 2:00,2.821601981
tỉnh Gia Lai | An Nhơn Nam,tỉnh Gia Lai,An Nhơn Nam,2025-11-16 2:00,3.315041696
tỉnh Gia Lai | An Nhơn Tây,tỉnh Gia Lai,An Nhơn Tây,2025-11-16 2:00,3.507473803
tỉnh Gia Lai | An Nhơn Đông,tỉnh Gia Lai,An Nhơn Đông,2025-11-16 2:00,3.103948206
tỉnh Gia Lai | An Vinh,tỉnh Gia Lai,An Vinh,2025-11-16 2:00,1.251306954
tỉnh Gia Lai | Bình An,tỉnh Gia Lai,Bình An,2025-11-16 2:00,1.844029133
tỉnh Gia Lai | Bình Dương,tỉnh Gia Lai,Bình Dương,2025-11-16 2:00,2.166687622
tỉnh Gia Lai | Bình Hiệp,tỉnh Gia Lai,Bình Hiệp,2025-11-16 2:00,2.912604567
tỉnh Gia Lai | Bình Định,tỉnh Gia Lai,Bình Định,2025-11-16 2:00,3.157041997
tỉnh Gia Lai | Bồng Sơn,tỉnh Gia Lai,Bồng Sơn,2025-11-16 2:00,2.51189534
tỉnh Gia Lai | Canh Liên,tỉnh Gia Lai,Canh Liên,2025-11-16 2:00,5.222008393
tỉnh Gia Lai | Canh Vinh,tỉnh Gia Lai,Canh Vinh,2025-11-16 2:00,7.784657024
tỉnh Gia Lai | Cát Tiến,tỉnh Gia Lai,Cát Tiến,2025-11-16 2:00,3.5277569
